"","(Intercept)","seasonSpring","seasonSummer","seasonWinter","provBritish Columbia","provManitoba","provNew Brunswick","provNewfoundland and Labrador","provNorthwest Territories","provNova Scotia","provNunavut","provOntario","provPrince Edward Island","provQuebec","provSaskatchewan","provYukon","retail"
"boot_params.4218",3.7823977142241,-0.0792404492152586,-0.550814916689618,-0.252366196147113,0.826467453611146,-2.08861227205668,-2.81948235239655,-3.28988561130659,-5.74799785707594,-2.63159049600587,-5.74585607912449,6.05142404803779,-4.34323914500427,2.3530215517157,-2.71449820829001,-4.77455422824796,-2.05117894422366
"boot_params.4219",3.67439695943526,-0.0403794427768976,-0.53119409298602,-0.217493002300241,0.821319257931454,-1.94292836849177,-2.66151708493886,-3.13702223699252,-5.32243862666401,-2.40962207357875,-4.8745358971578,5.69397119653096,-4.1382045567557,2.23191501722154,-2.72577116281642,-4.38430033230205,-1.89355447164192
"boot_params.4220",3.64550670392802,-0.058034077312807,-0.5646907026071,-0.232424315567956,0.807018716206488,-1.83586114767269,-2.53657373885707,-3.02725142504067,-5.76045904908277,-2.37307762199202,-4.84908898066803,5.5075764060145,-4.13817736173337,2.15701220965982,-2.54879404935633,-4.02084462313477,-1.80547305885053
"boot_params.4221",3.68063075355769,-0.0631062398487429,-0.585401604218171,-0.256907011136882,0.824710343794472,-1.92376820642026,-2.55155925131725,-3.12197759970436,-4.79216292078106,-2.39474131851075,-5.36252992355501,5.68605538093585,-4.22641014667955,2.23203201935993,-2.59963649818078,-4.30966606355126,-1.88076718695138
"boot_params.4222",3.59361928374741,-0.0702937401456419,-0.582117940658559,-0.237280008893986,0.822545780196998,-1.73999853604597,-2.54656060032474,-2.94364525997449,-5.05433438629952,-2.23218928916648,-4.76077689121478,5.21369592464611,-3.92461420562571,2.06613703168729,-2.42132259926058,-3.94042861322233,-1.67966646050154
"boot_params.4223",3.65374823284958,-0.054361217816559,-0.553736249889663,-0.23366352716769,0.815606632380607,-1.86743919141486,-2.63951270418419,-3.07037536299126,-5.09434099727151,-2.36567453266103,-4.96171972798739,5.5358391022532,-4.42070682021693,2.15957631706966,-2.59485286145815,-4.00294354396571,-1.82186256118802
"boot_params.4224",3.56905090808404,-0.0626347218666221,-0.565876806477764,-0.249718718648606,0.799218957064636,-1.73025626443238,-2.42423444885323,-2.8613652226022,-4.8807301655518,-2.22697261544572,-4.58236893143229,5.04768999330633,-4.20839512885646,2.00061209880059,-2.38593264551672,-3.97684172623564,-1.60867309343381
"boot_params.4225",3.69559361966206,-0.0476644935461682,-0.539221487388747,-0.239715497603018,0.78829027789081,-1.9642152208165,-2.70108079489625,-3.1785648519662,-5.65656779233356,-2.48783956066271,-4.79356179268174,5.62809260257586,-4.32124351777357,2.19665962091693,-2.58513214269259,-4.30461299770783,-1.87115437186773
"boot_params.4226",3.70855819753828,-0.0739161016671189,-0.56941657055917,-0.238118582147957,0.83494567092528,-1.96334333796557,-2.733130185733,-3.22258716081855,-5.19658236293272,-2.49508799998643,-5.14239598549542,5.82848993486975,-4.21271831388341,2.27883439117314,-2.67123725235705,-4.19158881569073,-1.94498632274807
"boot_params.4227",3.65853076044773,-0.0566029039581683,-0.553462520433947,-0.204424623268713,0.817033634666544,-1.89038297784662,-2.60856018872785,-3.04142329292398,-5.6330788640407,-2.36509859899808,-5.1326684744318,5.54090771120357,-4.3751357243941,2.16480510597456,-2.54772212768369,-4.13541430414161,-1.82782206196209
"boot_params.4228",3.65592159026531,-0.074313116674277,-0.551932372721114,-0.231290005932466,0.827016701629536,-1.91596982574064,-2.63252618614322,-3.12623680547934,-5.12793986755922,-2.35823388074511,-5.13130580720154,5.61280548768489,-4.15644210496019,2.20139103490248,-2.51018515330402,-4.18879639524818,-1.84540650142497
"boot_params.4229",3.56849727654623,-0.047138753675391,-0.547630499554435,-0.233635420273895,0.780307440823184,-1.73619841657438,-2.4450712315162,-2.79346869073014,-4.55142442401762,-2.2450705196451,-4.70208438548381,5.08795285526193,-3.96446364769686,1.99031383662957,-2.43525674731329,-3.87539606597532,-1.6292770001509
"boot_params.4230",3.55244580962666,-0.0366605102632737,-0.571617940577321,-0.247379901531251,0.805651004843619,-1.75099597460928,-2.4608881607435,-2.79012728218976,-5.00561476803989,-2.18935694053958,-4.55273405701294,5.11581982591362,-3.89717759568939,2.01248554097786,-2.37939413912937,-3.99882146075995,-1.63043216950954
"boot_params.4231",3.62286927254974,-0.0561211533751469,-0.565155675417561,-0.240517619333732,0.787972766413079,-1.8417819892308,-2.48251918518777,-2.94451240072326,-5.38844882729808,-2.30815890028146,-4.65734091401654,5.31507094941603,-4.13017046080678,2.07688712894576,-2.48703374126616,-4.09550872182908,-1.72840798068394
"boot_params.4232",3.72903596127044,-0.0740461003829078,-0.550148255413104,-0.239336529025136,0.801118449922817,-2.00665599432727,-2.80970082174698,-3.17947580079057,-5.28752911684996,-2.56630640960484,-5.259586202766,5.73443352839988,-4.23780384202741,2.2098375645691,-2.6788057186501,-4.14171118382042,-1.91847176615291
"boot_params.4233",3.61156118545771,-0.0792721771025073,-0.564216918590119,-0.252587508452292,0.842691828416282,-1.81273658513506,-2.49903493452664,-2.87553769535569,-5.27841446806543,-2.27901019513287,-4.7684895330773,5.4354289729185,-4.08634779347876,2.1486223787167,-2.53274447348545,-3.99778061664506,-1.76453960700558
"boot_params.4234",3.76146504103953,-0.0701599031206703,-0.577303557135967,-0.221372311293284,0.812818413625859,-2.06215000121589,-2.7742067556312,-3.24518021817725,-5.39002377213424,-2.61384211951091,-5.29910183050413,5.93692538961181,-4.47982662616081,2.29987060939422,-2.67551123580003,-4.31190110124186,-2.00538387118339
"boot_params.4235",3.74125628151365,-0.106589956446429,-0.586415880236235,-0.283396680209135,0.796052564962611,-1.97701482114314,-2.77101109370352,-3.19289379933145,-5.52846589580085,-2.57878497918876,-5.24397434144559,5.74459116125571,-4.24531046924636,2.24499822898282,-2.67383510394091,-4.30312350736854,-1.91555566046589
"boot_params.4236",3.77783625146976,-0.0767456085758619,-0.541189837649369,-0.24343975821816,0.86436240856896,-2.08320741257121,-2.82913214993527,-3.43175258069836,-5.47255182537906,-2.61499160102742,-5.37710812157289,6.21826593827228,-4.66929122215657,2.41911620799988,-2.80928064462763,-4.48308606201797,-2.11159950795305
"boot_params.4237",3.60204780868966,-0.0731399697565249,-0.558579460249889,-0.229339469773248,0.77884267829532,-1.80776812175495,-2.50350191264453,-2.87550796074368,-5.07175652435173,-2.329504570753,-4.49985381696469,5.17421249484218,-4.09395391694111,2.02286386545009,-2.42673568180865,-3.96551582765812,-1.66960341317368
"boot_params.4238",3.65838106665671,-0.0620597688322762,-0.584332775722154,-0.248121551194518,0.81275595162521,-1.87168683248644,-2.55568862800785,-2.99434834055803,-4.91708881686836,-2.40557981284905,-4.80355656854448,5.44275650664706,-4.19613168387791,2.13191330472321,-2.52896442312434,-4.06381657317473,-1.78589251084739
"boot_params.4239",3.61019805246012,-0.0489722343698333,-0.575687396797682,-0.205266921197698,0.802152254439539,-1.8087324279881,-2.49932745308269,-2.86023526233697,-5.27367825297005,-2.3030867469856,-5.16367431603385,5.29983507530347,-3.86040655394912,2.07933626801604,-2.58808338082143,-4.08221093266624,-1.72087438321199
"boot_params.4240",3.61222887105264,-0.0473936706339125,-0.548262413301187,-0.250663237222404,0.833071313691464,-1.81767970416928,-2.53184828518704,-2.9963858713757,-5.35952881915942,-2.31539842605622,-5.09402261676756,5.34790083175396,-3.88377371370307,2.09317412215321,-2.50535097122312,-4.12199172133661,-1.73578222966404
"boot_params.4241",3.62323804803571,-0.0462080357849191,-0.580415254784089,-0.21703995694517,0.806662603830909,-1.85129026505832,-2.50544981810917,-3.00644384753052,-5.0018728134883,-2.3360315872879,-4.71488202394222,5.37463831373505,-4.00844109858057,2.11437961643505,-2.50171499787165,-4.0425148959177,-1.75215600358281
"boot_params.4242",3.69507696170783,-0.0669412711736159,-0.565696861027062,-0.256964668496705,0.81922558015267,-2.00123082547545,-2.68633530488654,-3.18537262259919,-5.19643787563066,-2.45503249221678,-5.37588341521836,5.74371737645983,-4.22684910918886,2.25958982663037,-2.5931956197741,-4.62922156994827,-1.90617313278911
"boot_params.4243",3.66826921163663,-0.0844733455580835,-0.548498114556324,-0.248300884869495,0.811368680608059,-1.89838861317522,-2.53497988815995,-3.03904466557819,-5.51412032550943,-2.42203284598338,-5.37682371275531,5.52043897660594,-4.06934938787355,2.15265711814364,-2.5136593399831,-3.97573044158686,-1.81576101661361
"boot_params.4244",3.75059265907038,-0.0994852406711307,-0.57313786207385,-0.259202023381179,0.81180473606094,-2.00009860739689,-2.71553697904599,-3.22587328620775,-5.0596847990778,-2.5587498077233,-5.17793162526671,5.81855272327592,-4.39809563219054,2.24619253686993,-2.62424803725175,-4.26082596190565,-1.9497297692556
"boot_params.4245",3.63250580551476,-0.0652778303044738,-0.556162736133689,-0.231328692432906,0.794126276532386,-1.82074322340825,-2.47044269557516,-2.99124703848562,-4.73385338869052,-2.37624875886558,-5.04496641745765,5.27349249402222,-3.95710324906843,2.06564341607758,-2.55208285325555,-4.03523835380995,-1.71991457069253
"boot_params.4246",3.76741613988895,-0.051015235852459,-0.555840749152077,-0.240665185763513,0.803610269228703,-2.04761752423145,-2.79772421477371,-3.3392593766343,-5.36464811495199,-2.56675558637914,-4.86014038944608,5.9271098268126,-4.73361943520611,2.2969129484919,-2.80739701545613,-4.25102204909509,-2.00642499527739
"boot_params.4247",3.67527244429864,-0.075587400645592,-0.559970913109425,-0.239052741919443,0.810046266723106,-1.93307089100088,-2.69950154604977,-3.03220672383535,-4.91001825006057,-2.4125126019019,-4.90278466292975,5.54827406327157,-4.15555000369735,2.17251561678128,-2.5559035594462,-4.26393664499263,-1.82896406496878
"boot_params.4248",3.6733507513183,-0.0861471472625861,-0.580920141801607,-0.26381890133538,0.810227580170687,-1.88781665952011,-2.58129279775688,-3.02929097513713,-5.26226489868689,-2.39424633854224,-4.60849305882546,5.51964080918153,-4.23740469061576,2.14933082741952,-2.58389200593037,-4.54055731087987,-1.81490518454796
"boot_params.4249",3.61330735895108,-0.0669963091149701,-0.546505736220425,-0.253006715874952,0.828956213548229,-1.79074992906162,-2.51785303532585,-2.96203064544331,-4.74966918275447,-2.32102203891228,-5.03341679612661,5.39165983715614,-4.22916144879697,2.12065158779742,-2.53538170222486,-3.88986884007292,-1.74933266285022
"boot_params.4250",3.65177256340398,-0.0718244639354812,-0.566954819836467,-0.251759294977796,0.789052880664296,-1.87392465931638,-2.56074542232637,-3.05452731765041,-4.70704819707982,-2.3840359084878,-4.58746396856181,5.37381333752123,-4.22660726547475,2.09470411988344,-2.51042508612489,-4.19761915614437,-1.7551173847621
"boot_params.4251",3.63574005101587,-0.0549328823800399,-0.557475907205162,-0.234650982369189,0.844452696435634,-1.87517844255119,-2.58208450175486,-3.0105933269074,-4.91082670849687,-2.32380811483669,-4.76342853839563,5.54593862166078,-4.00543026144497,2.19216481322723,-2.51320194209393,-4.17471346490313,-1.8194539227993
"boot_params.4252",3.73418893151139,-0.0701488845808454,-0.566267384578429,-0.246771233305168,0.797805064821843,-1.97576883212442,-2.75885099378107,-3.193467964425,-4.87845926062026,-2.49923991497751,-5.00712545045639,5.71079721140913,-4.27810517013283,2.20930175403231,-2.61160425548759,-4.22603859388514,-1.90708787018708
"boot_params.4253",3.68054921102592,-0.0979753249517078,-0.567306261002005,-0.220161756428889,0.804597831104959,-1.88937715730622,-2.58971584601158,-3.10504454570714,-5.23656102546247,-2.42219314067506,-4.78773389223417,5.55502719920774,-4.14804515635405,2.14986385213072,-2.5939250594301,-4.25628316734886,-1.83108740441677
"boot_params.4254",3.59908391938109,-0.0757367995141867,-0.576357393956968,-0.265841612493512,0.838906666720669,-1.74852984962367,-2.46006546375032,-2.90194299120271,-5.12781356408017,-2.34474795315972,-4.87925966360556,5.3251659856643,-3.90220636927751,2.09807357640368,-2.4914183364048,-3.93551830587004,-1.72043104228591
"boot_params.4255",3.63456445868982,-0.0492260078202317,-0.542674439558421,-0.229519547540016,0.806799566683781,-1.85070333248291,-2.62778437173296,-2.95840721503466,-4.96397698073495,-2.38065640963202,-4.81373106150032,5.43761992196105,-4.08756266184444,2.12919169765456,-2.53921843620656,-4.24592817646474,-1.78056774229626
"boot_params.4256",3.64966748822231,-0.0636937109445543,-0.565183854453522,-0.219979033516123,0.785204864796487,-1.83439404092972,-2.57576142916097,-3.01716092133322,-5.29457362076758,-2.44170493408537,-5.19483021910457,5.40790287837234,-4.26495887247784,2.11300268753474,-2.54384837308476,-4.30263555455849,-1.77284178487489
"boot_params.4257",3.6420199061185,-0.0646762125160414,-0.550879913843524,-0.220528408855292,0.847963096048,-1.89485039549169,-2.65657923794799,-3.07741800732354,-5.53768903775201,-2.35519794140334,-4.93709417805987,5.64903094964413,-4.34274854683984,2.22892717225037,-2.59892746478796,-4.11817131045007,-1.8573360420164
"boot_params.4258",3.64474196230437,-0.0718447790994224,-0.560149433354064,-0.229868121043449,0.804134771244461,-1.80879556147979,-2.62437649524873,-3.08873684044114,-4.98705003960821,-2.36263852285798,-4.61865728062772,5.41020717687753,-4.29991956135207,2.13256720857048,-2.54237595082751,-3.93504942743615,-1.77029556810815
"boot_params.4259",3.70298502250923,-0.0555774890864406,-0.549320889098438,-0.249856974037684,0.813674703038189,-1.94339096052357,-2.65693843616585,-3.10877461759185,-5.12571119559103,-2.46248819285434,-5.19328937836532,5.6085528684878,-4.45756003089629,2.16390859797501,-2.6463764986422,-4.09595517869602,-1.86197951138391
"boot_params.4260",3.60696581100211,-0.0686461466073944,-0.545129048710845,-0.222905997334489,0.83023194988805,-1.77652773252515,-2.46785870939981,-3.01288365518369,-5.12318858152909,-2.30113025454648,-4.54119062626278,5.39854467134671,-4.33152156548873,2.12369794487137,-2.56342159385839,-3.93985505751581,-1.75194060046133
"boot_params.4261",3.66774361613232,-0.0679236137665946,-0.557398833805193,-0.251695550960478,0.804118650191393,-1.90824507225741,-2.55964427253333,-3.04950908568055,-5.12341491549676,-2.44006230138063,-5.12753152798041,5.57011532233387,-4.09982250928564,2.17946793512117,-2.57274663080807,-4.38773359601698,-1.83549439209128
"boot_params.4262",3.60833234478306,-0.0780243310914687,-0.594220726485399,-0.245790445536707,0.832794950687953,-1.80941580547392,-2.48517706188936,-2.94069482393451,-5.42284385058499,-2.31452374711402,-4.82632908545827,5.42522339554915,-3.93413892325377,2.15333477654937,-2.50596855295456,-4.02816538351851,-1.75975962734913
"boot_params.4263",3.55107981145494,-0.0664805406418989,-0.574221043429406,-0.216115809034489,0.807904835148441,-1.70350305423968,-2.39813668278868,-2.96953352374248,-5.07210203377755,-2.1557015349923,-4.67837222275976,5.03865647802683,-4.01745747602385,1.96896113504482,-2.38165124380858,-3.72868461839306,-1.60147548070873
"boot_params.4264",3.59063304013466,-0.06743994982228,-0.551650514991297,-0.224459998725622,0.808625401032541,-1.74753407307998,-2.46550591134316,-2.858436510117,-4.94569853492575,-2.20289375091525,-4.71749047148951,5.18695630135569,-3.97508355199934,2.04186841587113,-2.53519143298338,-4.0146487744861,-1.66957579918357
"boot_params.4265",3.647754380783,-0.0613495238655004,-0.535182908045587,-0.235412298478941,0.820713423334868,-1.90763162143204,-2.64345070068854,-2.96287423603642,-5.32046003517368,-2.39501695754916,-5.32393077933166,5.54528290958997,-4.06750103029065,2.17238852277744,-2.52852057922039,-4.11185565364711,-1.82179817181978
"boot_params.4266",3.7046719614949,-0.0472235756959011,-0.571558871784395,-0.229873991435485,0.805773820594639,-1.97722573264486,-2.66516399143276,-3.09854807220215,-5.3771749256264,-2.54164918268035,-5.2845227464814,5.69146949780319,-4.11753731551857,2.2047992033172,-2.73121578614461,-4.19752251548829,-1.89766994416639
"boot_params.4267",3.66676885326622,-0.0599578611824563,-0.568266241841641,-0.248257558141962,0.816954715854054,-1.95073114398543,-2.6298869531709,-3.17636670304803,-4.7358116092103,-2.4421807543377,-5.1887833462905,5.64391927354753,-3.98842775070317,2.21809592291688,-2.65840803470213,-4.21657416819409,-1.86179570358919
"boot_params.4268",3.66944854036994,-0.064859976604982,-0.544322372170896,-0.227859572000902,0.806208079146128,-1.89299034606679,-2.63477021785223,-3.11090222985723,-4.97122597674506,-2.35544867354708,-4.83286750398078,5.54840015414968,-3.95748440095234,2.15637514703233,-2.62824637688889,-4.25498826749644,-1.83226106112576
"boot_params.4269",3.62668662173812,-0.0738809083365174,-0.588408609568055,-0.250644360755449,0.844114018879894,-1.81716108754687,-2.51446025305787,-3.04321680146826,-4.99984795120811,-2.23763011541802,-4.93528005529189,5.41493249208991,-4.06913673668609,2.14648130777286,-2.47623458338864,-3.92405062358693,-1.7657370083909
