"REF_DATE","GEO","DGUID","North American Industry Classification System (NAICS)","Sales","Adjustments","Release","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020-12","Alberta","2016A000248","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432129","16.1.1.2.12","7433410","","","","0"
"2021-01","Alberta","2016A000248","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432129","16.1.1.2.12","7523283","","","","0"
"2021-02","Alberta","2016A000248","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432129","16.1.1.2.12","7599828","","","","0"
"2021-03","Alberta","2016A000248","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432129","16.1.1.2.12","7513659","","","","0"
"2021-04","Alberta","2016A000248","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432129","16.1.1.2.12","7626109","","","","0"
"2021-05","Alberta","2016A000248","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432129","16.1.1.2.12","7496484","","","","0"
"2021-06","Alberta","2016A000248","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432129","16.1.1.2.12","7577431","","","","0"
"2021-07","Alberta","2016A000248","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432129","16.1.1.2.12","7484188","","","","0"
"2021-08","Alberta","2016A000248","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432129","16.1.1.2.12","7535652","","","","0"
"2021-09","Alberta","2016A000248","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432129","16.1.1.2.12","7603596","","","","0"
"2021-10","Alberta","2016A000248","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432129","16.1.1.2.12","7829629","","","","0"
"2021-11","Alberta","2016A000248","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432129","16.1.1.2.12","7963697","","","","0"
"2021-12","Alberta","2016A000248","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432129","16.1.1.2.12","7780095","","","","0"
"2022-01","Alberta","2016A000248","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432129","16.1.1.2.12","7679581","","","","0"
"2022-02","Alberta","2016A000248","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432129","16.1.1.2.12","7794531","","","","0"
"2022-03","Alberta","2016A000248","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432129","16.1.1.2.12","7969592","","","","0"
"2022-04","Alberta","2016A000248","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432129","16.1.1.2.12","7989056","","","","0"
"2022-05","Alberta","2016A000248","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432129","16.1.1.2.12","8305570","","","","0"
"2022-06","Alberta","2016A000248","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432129","16.1.1.2.12","8121051","","","","0"
"2022-07","Alberta","2016A000248","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432129","16.1.1.2.12","8302778","","","","0"
"2022-08","Alberta","2016A000248","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432129","16.1.1.2.12","8312320","","","","0"
"2022-09","Alberta","2016A000248","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432129","16.1.1.2.12","8205353","","","","0"
"2022-10","Alberta","2016A000248","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432129","16.1.1.2.12","8335571","","","","0"
"2022-11","Alberta","2016A000248","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432129","16.1.1.2.12","8360709","A","","","0"
"2022-12","Alberta","2016A000248","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432129","16.1.1.2.12","8431294","A","","","0"
"2023-01","Alberta","2016A000248","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432129","16.1.1.2.12","8663913","A","","","0"
"2023-02","Alberta","2016A000248","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432129","16.1.1.2.12","8488163","A","","","0"
"2023-03","Alberta","2016A000248","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432129","16.1.1.2.12","8384050","A","","","0"
"2023-04","Alberta","2016A000248","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432129","16.1.1.2.12","8442229","A","","","0"
"2023-05","Alberta","2016A000248","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432129","16.1.1.2.12","8570667","A","","","0"
"2023-06","Alberta","2016A000248","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432129","16.1.1.2.12","8446955","A","","","0"
"2023-07","Alberta","2016A000248","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432129","16.1.1.2.12","8414745","A","","","0"
"2023-08","Alberta","2016A000248","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432129","16.1.1.2.12","8473136","A","","","0"
"2023-09","Alberta","2016A000248","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432129","16.1.1.2.12","8532372","A","","","0"
"2023-10","Alberta","2016A000248","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432129","16.1.1.2.12","8511233","A","","","0"
"2023-11","Alberta","2016A000248","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432129","16.1.1.2.12","8557998","A","","","0"
"2023-12","Alberta","2016A000248","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432129","16.1.1.2.12","8637380","A","","","0"
"2017-01","British Columbia","2016A000259","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432220","19.1.1.2.12","7277591","","","","0"
"2017-02","British Columbia","2016A000259","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432220","19.1.1.2.12","6979447","","","","0"
"2017-03","British Columbia","2016A000259","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432220","19.1.1.2.12","7041783","","","","0"
"2017-04","British Columbia","2016A000259","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432220","19.1.1.2.12","7097179","","","","0"
"2017-05","British Columbia","2016A000259","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432220","19.1.1.2.12","7231238","","","","0"
"2017-06","British Columbia","2016A000259","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432220","19.1.1.2.12","7386505","","","","0"
"2017-07","British Columbia","2016A000259","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432220","19.1.1.2.12","7406444","","","","0"
"2017-08","British Columbia","2016A000259","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432220","19.1.1.2.12","7362373","","","","0"
"2017-09","British Columbia","2016A000259","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432220","19.1.1.2.12","7408205","","","","0"
"2017-10","British Columbia","2016A000259","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432220","19.1.1.2.12","7672275","","","","0"
"2017-11","British Columbia","2016A000259","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432220","19.1.1.2.12","7467284","","","","0"
"2017-12","British Columbia","2016A000259","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432220","19.1.1.2.12","7515551","","","","0"
"2018-01","British Columbia","2016A000259","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432220","19.1.1.2.12","7398388","","","","0"
"2018-02","British Columbia","2016A000259","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432220","19.1.1.2.12","7414089","","","","0"
"2018-03","British Columbia","2016A000259","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432220","19.1.1.2.12","7393743","","","","0"
"2018-04","British Columbia","2016A000259","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432220","19.1.1.2.12","7567765","","","","0"
"2018-05","British Columbia","2016A000259","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432220","19.1.1.2.12","7609988","","","","0"
"2018-06","British Columbia","2016A000259","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432220","19.1.1.2.12","7554814","","","","0"
"2018-07","British Columbia","2016A000259","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432220","19.1.1.2.12","7506840","","","","0"
"2018-08","British Columbia","2016A000259","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432220","19.1.1.2.12","7521946","","","","0"
"2018-09","British Columbia","2016A000259","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432220","19.1.1.2.12","7511801","","","","0"
"2018-10","British Columbia","2016A000259","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432220","19.1.1.2.12","7557942","","","","0"
"2018-11","British Columbia","2016A000259","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432220","19.1.1.2.12","7534630","","","","0"
"2018-12","British Columbia","2016A000259","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432220","19.1.1.2.12","7596712","","","","0"
"2019-01","British Columbia","2016A000259","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432220","19.1.1.2.12","7623010","","","","0"
"2019-02","British Columbia","2016A000259","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432220","19.1.1.2.12","7460788","","","","0"
"2019-03","British Columbia","2016A000259","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432220","19.1.1.2.12","7637540","","","","0"
"2019-04","British Columbia","2016A000259","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432220","19.1.1.2.12","7542317","","","","0"
"2019-05","British Columbia","2016A000259","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432220","19.1.1.2.12","7631488","","","","0"
"2019-06","British Columbia","2016A000259","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432220","19.1.1.2.12","7510125","","","","0"
"2019-07","British Columbia","2016A000259","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432220","19.1.1.2.12","7551448","","","","0"
"2019-08","British Columbia","2016A000259","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432220","19.1.1.2.12","7674922","","","","0"
"2019-09","British Columbia","2016A000259","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432220","19.1.1.2.12","7613130","","","","0"
"2019-10","British Columbia","2016A000259","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432220","19.1.1.2.12","7600067","","","","0"
"2019-11","British Columbia","2016A000259","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432220","19.1.1.2.12","7631816","","","","0"
